timestamp,buy_vol,sell_vol,cvd
2019-08-28T00:00:00,0,0,0
2019-08-29T00:00:00,0,0,0
2019-08-30T00:00:00,0,0,0
2019-08-31T00:00:00,0,0,0
2019-09-01T00:00:00,0,0,0
2019-09-02T00:00:00,0,0,0
2019-09-03T00:00:00,0,0,0
2019-09-04T00:00:00,0,0,0
2019-09-05T00:00:00,0,0,0
2019-09-06T00:00:00,0,0,0
2019-09-07T00:00:00,0,0,0
2019-09-08T00:00:00,0,0,0
2019-09-09T00:00:00,0,0,0
2019-09-10T00:00:00,0,0,0
2019-09-11T00:00:00,0,0,0
2019-09-12T00:00:00,0,0,0
2019-09-13T00:00:00,0,0,0
2019-09-14T00:00:00,0,0,0
2019-09-15T00:00:00,0,0,0
2019-09-16T00:00:00,0,0,0
2019-09-17T00:00:00,0,0,0
2019-09-18T00:00:00,0,0,0
2019-09-19T00:00:00,0,0,0
2019-09-20T00:00:00,0,0,0
2019-09-21T00:00:00,0,0,0
2019-09-22T00:00:00,0,0,0
2019-09-23T00:00:00,0,0,0
2019-09-24T00:00:00,0,0,0
2019-09-25T00:00:00,210761781.75501,196079768.40717,14682013.34784
2019-09-26T00:00:00,243327659.90662,244591369.64645,13418303.60801
2019-09-27T00:00:00,168269237.30284,153171611.80236,28515929.10849
2019-09-28T00:00:00,137291433.18531,138114747.2189,27692615.0749
2019-09-29T00:00:00,161475890.51235,127845023.20584,61323482.38141
2019-09-30T00:00:00,224211005.55634,212490919.60483,73043568.33292
2019-10-01T00:00:00,163152006.75129,164066804.87862,72128770.20559
2019-10-02T00:00:00,113978670.61272,135807318.4692,50300122.34911
2019-10-03T00:00:00,124513346.44436,149821581.94611,24991886.84736
2019-10-04T00:00:00,101062599.15354,129915794.16128,-3861308.16038
2019-10-05T00:00:00,98632706.0008,146111383.05948,-51339985.21906
2019-10-06T00:00:00,157345906.89689,175809818.11379,-69803896.43596
2019-10-07T00:00:00,246020207.22784,258802231.59973,-82585920.80785
2019-10-08T00:00:00,169983942.94089,196592820.30616,-109194798.17312
2019-10-09T00:00:00,264417929.46204,285313923.24997,-130090791.96105
2019-10-10T00:00:00,171338103.59999,206388856.31584,-165141544.6769
2019-10-11T00:00:00,276631930.43743,305540712.49428,-194050326.73375
2019-10-12T00:00:00,127444857.00206,186934473.82551,-253539943.5572
2019-10-13T00:00:00,161922305.96286,203363595.81789,-294981233.41223
2019-10-14T00:00:00,239007671.61254,275895955.60875,-331869517.40844
2019-10-15T00:00:00,353848388.65652,357749039.02778,-335770167.7797
2019-10-16T00:00:00,298603912.33104,268207929.6174,-305374185.06606
2019-10-17T00:00:00,242659204.06555,226042447.89899,-288757428.8995
2019-10-18T00:00:00,309267700.81598,288405889.69279,-267895617.77631
2019-10-19T00:00:00,317935233.1175,303010032.12344,-252970416.78225
2019-10-20T00:00:00,321455250.64889,310078005.16347,-241593171.29683
2019-10-21T00:00:00,247796532.58354,244569512.83147,-238366151.54476
2019-10-22T00:00:00,292256359.88044,276438428.65174,-222548220.31606
2019-10-23T00:00:00,402104914.23656,426590672.99085,-247033979.07035
2019-10-24T00:00:00,230099709.68439,265590855.43536,-282525124.82132
2019-10-25T00:00:00,688544824.62459,662493111.87519,-256473412.07192
2019-10-26T00:00:00,1150211174.50019,1172602871.1491,-278865108.72083
2019-10-27T00:00:00,764499120.83264,787312072.55403,-301678060.44222
2019-10-28T00:00:00,723564688.4184,752128397.05489,-330241769.07871
2019-10-29T00:00:00,581950211.43687,587477096.89687,-335768654.53871
2019-10-30T00:00:00,443630358.8719,460875182.12573,-353013477.79254
2019-10-31T00:00:00,443407541.08509,463620951.30001,-373226888.00746
2019-11-01T00:00:00,399260881.59083,399681223.06616,-373647229.48279
2019-11-02T00:00:00,260168612.43004,264580067.70955,-378058684.7623
2019-11-03T00:00:00,335956143.69011,359667551.43193,-401770092.50412
2019-11-04T00:00:00,426830045.75913,414766475.58961,-389706522.3346
2019-11-05T00:00:00,520070934.39106,540776323.79951,-410411911.74305
2019-11-06T00:00:00,343050022.06348,346153195.37796,-413515085.05753
2019-11-07T00:00:00,346192853.59392,368740395.23632,-436062626.69993
2019-11-08T00:00:00,649293540.81917,705807853.0031,-492576938.88386
2019-11-09T00:00:00,292132348.52347,296816845.74155,-497261436.10194
2019-11-10T00:00:00,412510349.46875,402119506.35744,-486870592.99063
2019-11-11T00:00:00,480481270.04877,515561803.19184,-521951126.1337
2019-11-12T00:00:00,469120125.09438,469673021.87124,-522504022.91056
2019-11-13T00:00:00,253992939.01059,259544462.04527,-528055545.94524
2019-11-14T00:00:00,368778066.66991,386023484.43375,-545300963.70908
2019-11-15T00:00:00,607257636.23248,639607464.0214,-577650791.498
2019-11-16T00:00:00,205184331.39861,207525715.29962,-579992175.39901
2019-11-17T00:00:00,305540218.52455,309112824.80231,-583564781.67677
2019-11-18T00:00:00,481284030.8023,546918439.14608,-649199190.02055
2019-11-19T00:00:00,448604645.23986,450174125.62058,-650768670.40127
2019-11-20T00:00:00,348108865.77557,360431281.24386,-663091085.86956
2019-11-21T00:00:00,665273856.383,735354770.77721,-733172000.26377
2019-11-22T00:00:00,1317759038.42699,1370396922.82471,-785809884.66149
2019-11-23T00:00:00,501584575.32315,507008158.92032,-791233468.25866
2019-11-24T00:00:00,640683949.08767,662735576.30332,-813285095.47431
2019-11-25T00:00:00,1158186261.82566,1162181881.26046,-817280714.90911
2019-11-26T00:00:00,689914525.1115,694644732.4343,-822010922.23191
2019-11-27T00:00:00,1093383212.51908,1069555260.84911,-798182970.56194
2019-11-28T00:00:00,646137430.46201,668064049.82422,-820109589.92415
2019-11-29T00:00:00,714816879.60473,700440848.04926,-805733558.36868
2019-11-30T00:00:00,518148680.57396,563348531.23056,-850933409.02528
2019-12-01T00:00:00,706184674.41115,736386234.88315,-881134969.49728
2019-12-02T00:00:00,520828889.39926,528934202.04486,-889240282.14288
2019-12-03T00:00:00,306376914.66429,312544318.3399,-895407685.81849
2019-12-04T00:00:00,1006126277.04231,1004288796.75654,-893570205.53272
2019-12-05T00:00:00,651916487.69038,639441623.43663,-881095341.27897
2019-12-06T00:00:00,506601998.6361,502454961.19432,-876948303.83719
2019-12-07T00:00:00,313651040.5663,312074498.8604,-875371762.13129
2019-12-08T00:00:00,313824486.14444,317441437.74943,-878988713.73628
2019-12-09T00:00:00,495926980.64656,521132806.95997,-904194540.04969
2019-12-10T00:00:00,450779830.92809,472356000.92896,-925770710.05056
2019-12-11T00:00:00,348364573.67675,353056854.27617,-930462990.64998
2019-12-12T00:00:00,507632396.13088,501637527.78008,-924468122.29918
2019-12-13T00:00:00,287254508.29012,292755213.75453,-929968827.76359
2019-12-14T00:00:00,328458564.5169,369249213.73109,-970759476.97778
2019-12-15T00:00:00,316054323.4303,307851963.73703,-962557117.28451
2019-12-16T00:00:00,389248743.3789,433861823.81837,-1007170197.72398
2019-12-17T00:00:00,544935938.70641,574980975.26133,-1037215234.2789
2019-12-18T00:00:00,1162033511.32103,1079581550.25121,-954763273.20908
2019-12-19T00:00:00,550959774.92734,585360898.95264,-989164397.23438
2019-12-20T00:00:00,309304170.5191,308757684.97549,-988617911.69077
2019-12-21T00:00:00,156577993.45327,160113498.19306,-992153416.43056
2019-12-22T00:00:00,491804710.46426,456936822.17316,-957285528.13946
2019-12-23T00:00:00,782959154.7185,832244030.17298,-1006570403.59394
2019-12-24T00:00:00,532985114.49884,554318148.11312,-1027903437.20822
2019-12-25T00:00:00,341563035.21314,357531634.69342,-1043872036.6885
2019-12-26T00:00:00,484623657.65528,488473639.16052,-1047722018.19374
2019-12-27T00:00:00,399477860.93646,408929762.1716,-1057173919.42888
2019-12-28T00:00:00,327797632.97581,339304116.40596,-1068680402.85903
2019-12-29T00:00:00,391211316.8149,365731744.69319,-1043200830.73732
2019-12-30T00:00:00,328331116.74958,361104555.41551,-1075974269.40325
2019-12-31T00:00:00,309552260.21335,334239796.42551,-1100661805.61541
2020-01-01T00:00:00,208001969.84595,201676790.72362,-1094336626.49308
2020-01-02T00:00:00,391911677.42577,423716153.65761,-1126141102.72492
2020-01-03T00:00:00,777056807.77789,730256805.65163,-1079341100.59866
2020-01-04T00:00:00,338139639.44063,340262724.29688,-1081464185.45491
2020-01-05T00:00:00,434120205.45978,440368315.92118,-1087712295.91631
2020-01-06T00:00:00,651077883.24518,621125894.05844,-1057760306.72957
2020-01-07T00:00:00,1119355459.7707,1114016607.32935,-1052421454.28822
2020-01-08T00:00:00,1295047587.12318,1349735248.66966,-1107109115.8347
2020-01-09T00:00:00,720787774.93304,713192924.2357,-1099514265.13736
2020-01-10T00:00:00,1026188476.30812,1076488765.6249,-1149814554.45414
2020-01-11T00:00:00,671231501.88368,654980725.24386,-1133563777.81432
2020-01-12T00:00:00,437884177.6293,443542859.96212,-1139222460.14714
2020-01-13T00:00:00,306183014.71007,296425362.57582,-1129464808.01289
2020-01-14T00:00:00,1209612825.97441,1279824273.29078,-1199676255.32926
2020-01-15T00:00:00,1071043413.78139,1010098134.72168,-1138730976.26955
2020-01-16T00:00:00,677757914.0059,661666388.63314,-1122639450.89679
2020-01-17T00:00:00,797399982.84094,763241226.90591,-1088480694.96176
2020-01-18T00:00:00,500202008.99235,502576675.10791,-1090855361.07732
2020-01-19T00:00:00,895377212.08849,850662423.64489,-1046140572.63372
2020-01-20T00:00:00,559563459.94133,521801661.96805,-1008378774.66044
2020-01-21T00:00:00,461757738.95012,457807788.27913,-1004428823.98945
2020-01-22T00:00:00,415914563.76592,400672479.31445,-989186739.53798
2020-01-23T00:00:00,713399044.0291,669542017.83667,-945329713.34555
2020-01-24T00:00:00,606168150.73402,610777671.79551,-949939234.40704
2020-01-25T00:00:00,411347926.16571,397729498.38688,-936320806.62821
2020-01-26T00:00:00,480474193.42963,518565986.6477,-974412599.84628
2020-01-27T00:00:00,732247488.45781,778817281.14943,-1020982392.5379
2020-01-28T00:00:00,1094545440.73762,1114257348.97524,-1040694300.77552
2020-01-29T00:00:00,660028667.38696,619508699.54705,-1000174332.93561
2020-01-30T00:00:00,867441153.71343,900436924.13626,-1033170103.35844
2020-01-31T00:00:00,710331105.98392,662311095.24675,-985150092.62127
2020-02-01T00:00:00,513828492.10011,510351471.77987,-981673072.30103
2020-02-02T00:00:00,696042999.68312,666838984.53048,-952469057.14839
2020-02-03T00:00:00,474314224.912,471488783.80139,-949643616.03778
2020-02-04T00:00:00,71621313.16081,68285319.85447,-946307622.73144
2020-02-05T00:00:00,917330807.3397,1014167235.48263,-1043144050.87437
2020-02-06T00:00:00,973636907.08389,946159454.84286,-1015666598.63334
2020-02-07T00:00:00,645884475.23305,624992899.3837,-994775022.78399
2020-02-08T00:00:00,627605805.21093,641142664.50115,-1008311882.07421
2020-02-09T00:00:00,554423867.73531,575792884.38353,-1029680898.72243
2020-02-10T00:00:00,858667601.61567,800342343.74499,-971355640.85175
2020-02-11T00:00:00,832457347.32563,859616823.75113,-998515117.27725
2020-02-12T00:00:00,808324548.58303,827306092.9416,-1017496661.63582
2020-02-13T00:00:00,859258882.99989,815445235.15327,-973683013.7892
2020-02-14T00:00:00,648372934.25138,681852748.27297,-1007162827.81079
2020-02-15T00:00:00,668587807.73997,597719695.68788,-936294715.7587
2020-02-16T00:00:00,671152068.96537,654749482.24625,-919892129.03958
2020-02-17T00:00:00,884784527.34135,832194006.04992,-867301607.74815
2020-02-18T00:00:00,805301607.41139,822853659.61262,-884853659.94938
2020-02-19T00:00:00,782518741.52905,670952630.04995,-773287548.47028
2020-02-20T00:00:00,689354215.66463,640129416.67284,-724062749.47849
2020-02-21T00:00:00,476068321.89737,475518946.73705,-723513374.31817
2020-02-22T00:00:00,282662167.51966,280233334.72117,-721084541.51968
2020-02-23T00:00:00,460257094.15698,483901050.19127,-744728497.55397
2020-02-24T00:00:00,749376337.95804,663804264.24897,-659156423.8449
2020-02-25T00:00:00,801287212.26912,740786418.52987,-598655630.10565
2020-02-26T00:00:00,1096539203.25647,973285670.47098,-475402097.32016
2020-02-27T00:00:00,879031138.74527,864450897.86794,-460821856.44283
2020-02-28T00:00:00,849071691.98511,837814086.70078,-449564251.1585
2020-02-29T00:00:00,468543585.28183,429489888.56938,-410510554.44605
2020-03-01T00:00:00,753381493.92992,730328024.28316,-387457084.79929
2020-03-02T00:00:00,665099430.53013,719818522.93669,-442176177.20585
2020-03-03T00:00:00,708122143.43536,665068728.36772,-399122762.13821
2020-03-04T00:00:00,469551340.52405,453819678.424,-383391100.03816
2020-03-05T00:00:00,721430768.16094,729062945.40766,-391023277.28488
2020-03-06T00:00:00,530571183.73518,514622742.40769,-375074835.95739
2020-03-07T00:00:00,560200571.45364,511079758.74488,-325954023.24863
2020-03-08T00:00:00,889297411.73007,785354882.72844,-222011494.247
2020-03-09T00:00:00,1303737209.38695,1283123232.15629,-201397517.01634
2020-03-10T00:00:00,979975931.97197,984061907.30443,-205483492.3488
2020-03-11T00:00:00,863104097.4937,840284451.6713,-182663846.5264
2020-03-12T00:00:00,2039331747.12599,1924413318.03503,-67745417.43544
2020-03-13T00:00:00,2323611716.5805,2301721471.82507,-45855172.68001
2020-03-14T00:00:00,851734776.45532,845698501.35723,-39818897.58192
2020-03-15T00:00:00,898458201.36323,974394870.23402,-115755566.45271
2020-03-16T00:00:00,1433911068.20836,1505142679.30936,-186987177.55371
2020-03-17T00:00:00,1038172171.15352,1224940269.64082,-373755276.04101
2020-03-18T00:00:00,979150830.27718,1085622676.94558,-480227122.70941
2020-03-19T00:00:00,1324240542.33185,1504548588.17871,-660535168.55627
2020-03-20T00:00:00,1716184856.43693,1817705428.87414,-762055740.99348
2020-03-21T00:00:00,1098222209.33947,1289545015.12736,-953378546.78137
2020-03-22T00:00:00,1107544106.54032,1245994139.99834,-1091828580.23939
2020-03-23T00:00:00,1383881176.87534,1527944893.96336,-1235892297.32741
2020-03-24T00:00:00,1404291306.74063,1431884869.22911,-1263485859.81589
2020-03-25T00:00:00,1226067281.42463,1359158186.55739,-1396576764.94865
2020-03-26T00:00:00,903194348.9403,961198673.70574,-1454581089.71409
2020-03-27T00:00:00,798465414.81608,804623136.76389,-1460738811.6619
2020-03-28T00:00:00,992574124.57788,1094129391.57073,-1562294078.65475
2020-03-29T00:00:00,721305893.28481,768171298.75397,-1609159484.12391
2020-03-30T00:00:00,1289226842.45449,1140943697.21823,-1460876338.88765
2020-03-31T00:00:00,860314409.70524,825958438.06149,-1426520367.2439
2020-04-01T00:00:00,1300963045.62033,1167849158.71288,-1293406480.33645
2020-04-02T00:00:00,1777628853.06101,1658093115.87491,-1173870743.15035
2020-04-03T00:00:00,1453345467.73103,1354563810.2892,-1075089085.70852
2020-04-04T00:00:00,1136446651.83412,1010612018.919,-949254452.7934
2020-04-05T00:00:00,845632161.47786,776443643.94977,-880065935.26531
2020-04-06T00:00:00,1739447235.3045,1530188416.72344,-670807116.68425
2020-04-07T00:00:00,1532852000.16411,1532688200.14416,-670643316.6643
2020-04-08T00:00:00,1222282186.18275,1153531137.56966,-601892268.05121
2020-04-09T00:00:00,1077972998.66609,1057005048.33452,-580924317.71964
2020-04-10T00:00:00,1454695305.97384,1563771314.63612,-690000326.38192
2020-04-11T00:00:00,813888943.76416,721762457.53005,-597873840.14781
2020-04-12T00:00:00,1156344933.30808,1089012888.03261,-530541794.87234
2020-04-13T00:00:00,1376666311.32902,1282354419.97481,-436229903.51813
2020-04-14T00:00:00,989327413.09974,936545667.90186,-383448158.32025
2020-04-15T00:00:00,949019596.92373,949368192.66046,-383796754.05698
2020-04-16T00:00:00,2056424007.73866,1812484149.13837,-139856895.45669
2020-04-17T00:00:00,991621551.38632,965409555.99612,-113644900.06649
2020-04-18T00:00:00,857020780.12728,759707755.63248,-16331875.57169
2020-04-19T00:00:00,764610435.93177,785767167.72466,-37488607.36458
2020-04-20T00:00:00,1548478978.52516,1559199549.44293,-48209178.28235
2020-04-21T00:00:00,1023310264.08256,948522341.28701,26578744.5132
2020-04-22T00:00:00,1150654497.32466,996754122.90649,180479118.93137
2020-04-23T00:00:00,1792617130.7007,1683086906.38774,290009343.24433
2020-04-24T00:00:00,1044034683.1418,1043912128.88119,290131897.50494
2020-04-25T00:00:00,947003890.72007,889247529.42553,347888258.79948
2020-04-26T00:00:00,1059202875.27541,992675238.4238,414415895.65109
2020-04-27T00:00:00,1124358673.60108,1111721973.29687,427052595.9553
2020-04-28T00:00:00,830934947.84146,848100334.9954,409887208.80136
2020-04-29T00:00:00,3800783130.24065,3494262067.34163,716408271.70038
2020-04-30T00:00:00,4105886125.82931,4331437523.12141,490856874.40828
2020-05-01T00:00:00,1800710976.13701,1879875930.10065,411691920.44464
2020-05-02T00:00:00,1291758148.6109,1335951593.27653,367498475.77901
2020-05-03T00:00:00,1950871727.83709,2098641298.52212,219728905.09398
2020-05-04T00:00:00,1912298849.24437,1940128122.85583,191899631.48252
2020-05-05T00:00:00,1785788166.15504,1875368441.08636,102319356.5512
2020-05-06T00:00:00,2259265082.61913,2347585396.80874,13999042.36159
2020-05-07T00:00:00,3544301926.84574,3534588247.53354,23712721.67379
2020-05-08T00:00:00,2205716638.1397,2331547186.63812,-102117826.82463
2020-05-09T00:00:00,1911817794.975,2086392491.61532,-276692523.46495
2020-05-10T00:00:00,3547939310.05179,3751051344.69907,-479804558.11223
2020-05-11T00:00:00,3537576731.50728,3462136916.87122,-404364743.47617
2020-05-12T00:00:00,1667327258.50246,1578780060.62001,-315817545.59372
2020-05-13T00:00:00,1805530330.19069,1640383594.6588,-150670810.06183
2020-05-14T00:00:00,2952908244.57606,2844116309.78659,-41878875.27236
2020-05-15T00:00:00,2348238286.6257,2431572653.65785,-125213242.30451
2020-05-16T00:00:00,1408976376.97365,1296723179.56084,-12960044.8917
2020-05-17T00:00:00,1507160578.22419,1395567769.23386,98632764.09863
2020-05-18T00:00:00,1774837651.09602,1757684379.5036,115786035.69105
2020-05-19T00:00:00,1857069223.53943,1785809125.65777,187046133.57271
2020-05-20T00:00:00,1602552116.0848,1615727398.76862,173870850.88889
2020-05-21T00:00:00,2096553177.63354,2144586316.96092,125837711.56151
2020-05-22T00:00:00,1314953776.64505,1200912132.68905,239879355.51751
2020-05-23T00:00:00,954330722.77388,898540414.95246,295669663.33893
2020-05-24T00:00:00,1519719022.52679,1551137899.89741,264250785.96831
2020-05-25T00:00:00,1392701998.20285,1274234519.7031,382718264.46806
2020-05-26T00:00:00,1238047905.11554,1201361276.05634,419404893.52726
2020-05-27T00:00:00,1303718879.81504,1162381951.76478,560741821.57752
2020-05-28T00:00:00,1613481883.17103,1448653782.89066,725569921.85789
2020-05-29T00:00:00,1119335783.23148,1136030080.73462,708875624.35475
2020-05-30T00:00:00,1266611550.77624,1164360716.58691,811126458.54408
2020-05-31T00:00:00,1009189480.42625,1085711537.19237,734604401.77796
2020-06-01T00:00:00,1736224692.18492,1531049715.47386,939779378.48902
2020-06-02T00:00:00,1665194919.2849,1794623852.61389,810350445.16003
2020-06-03T00:00:00,908341851.60299,859940038.80372,858752257.9593
2020-06-04T00:00:00,1313314005.86881,1248818460.40031,923247803.4278
2020-06-05T00:00:00,1115346728.82115,1191352116.77793,847242415.47102
2020-06-06T00:00:00,754435753.74163,715446184.40795,886231984.8047
2020-06-07T00:00:00,1236275774.04025,1204192856.50405,918314902.3409
2020-06-08T00:00:00,793154917.10824,782199342.06581,929270477.38333
2020-06-09T00:00:00,980980135.71693,1005456803.90049,904793809.19977
2020-06-10T00:00:00,941113000.26872,959069263.53746,886837545.93103
2020-06-11T00:00:00,1769494942.89079,2091999349.03168,564333139.79014
2020-06-12T00:00:00,1031686360.2705,953535004.57369,642484495.48695
2020-06-13T00:00:00,542822882.08195,525994812.34985,659312565.21905
2020-06-14T00:00:00,676670374.79637,673718514.68356,662264425.33186
2020-06-15T00:00:00,1959957200.87787,1851900466.99672,770321159.21301
2020-06-16T00:00:00,1119556212.79099,1023125430.92717,866751941.07683
2020-06-17T00:00:00,1070524810.37531,1072765231.73824,864511519.7139
2020-06-18T00:00:00,753743879.84663,734312440.92617,883942958.63436
2020-06-19T00:00:00,1048440848.15183,999561507.85065,932822298.93554
2020-06-20T00:00:00,750770482.34058,685272272.23505,998320509.04107
2020-06-21T00:00:00,532057753.11637,501918657.85851,1028459604.29893
2020-06-22T00:00:00,1335912316.90016,1145991086.70469,1218380834.4944
2020-06-23T00:00:00,741007640.29102,846619384.10206,1112769090.68336
2020-06-24T00:00:00,1288016420.48878,1536702278.41675,864083232.75539
2020-06-25T00:00:00,1276681593.31305,1234106912.12313,906657913.94531
2020-06-26T00:00:00,1129916562.50879,1092812602.89446,943761873.55964
2020-06-27T00:00:00,1072406451.30593,1081052382.05056,935115942.81501
2020-06-28T00:00:00,737578007.31121,658350879.3483,1014343070.77792
2020-06-29T00:00:00,839881137.81541,770678360.15631,1083545848.43702
2020-06-30T00:00:00,621513643.40947,683107556.34981,1021951935.49668
2020-07-01T00:00:00,751374808.62814,736052883.66299,1037273860.46183
2020-07-02T00:00:00,965969040.77274,1116556302.207,886686599.02757
2020-07-03T00:00:00,416989415.63594,464304190.50974,839371824.15377
2020-07-04T00:00:00,462969842.17552,450060997.12979,852280669.1995
2020-07-05T00:00:00,572257948.68744,689696037.51562,734842580.37132
2020-07-06T00:00:00,1028489201.58543,814175347.23696,949156434.71979
2020-07-07T00:00:00,620656526.11824,564219557.64837,1005593403.18966
2020-07-08T00:00:00,885635434.13046,706725337.04351,1184503500.27661
2020-07-09T00:00:00,783505908.26871,967855651.35903,1000153757.18629
2020-07-10T00:00:00,612053866.41937,683382447.41023,928825176.19543
2020-07-11T00:00:00,322353540.56925,369987301.5621,881191415.20258
2020-07-12T00:00:00,582466065.94534,600025510.62511,863631970.52281
2020-07-13T00:00:00,586300186.7477,676351837.97596,773580319.29455
2020-07-14T00:00:00,571263983.78946,623487493.74535,721356809.33866
2020-07-15T00:00:00,438299844.19612,521216180.01947,638440473.51531
2020-07-16T00:00:00,618681094.94298,730693026.67773,526428541.78056
2020-07-17T00:00:00,357053245.5528,382663258.51196,500818528.8214
2020-07-18T00:00:00,300586379.50955,278955621.88341,522449286.44754
2020-07-19T00:00:00,353326310.90126,338817693.29919,536957904.04961
2020-07-20T00:00:00,299938888.90534,364419788.4886,472477004.46635
2020-07-21T00:00:00,868598710.86508,802330326.02401,538745389.30742
2020-07-22T00:00:00,613388515.3625,574009627.92917,578124276.74075
2020-07-23T00:00:00,759575866.35653,799590659.26481,538109483.83247
2020-07-24T00:00:00,610922620.07253,668309718.45116,480722385.45384
2020-07-25T00:00:00,636575410.24058,648417945.10455,468879850.58987
2020-07-26T00:00:00,1298827967.31779,1260588824.68941,507118993.21825
2020-07-27T00:00:00,3980521146.02388,3821015789.93854,666624349.30359
2020-07-28T00:00:00,2674525410.68782,2806446328.0222,534703431.96921
2020-07-29T00:00:00,1937840616.80105,1953801547.85499,518742500.91527
2020-07-30T00:00:00,1225473994.99032,1315456425.65542,428760070.25017
2020-07-31T00:00:00,1751067217.64204,1704604070.74971,475223217.1425
2020-08-01T00:00:00,2181400346.32094,2312009724.48987,344613838.97357
2020-08-02T00:00:00,2340875849.50669,2542722662.04652,142767026.43374
2020-08-03T00:00:00,1278897338.69299,1408429156.88375,13235208.24298
2020-08-04T00:00:00,1006550701.03097,1205493554.89018,-185707645.61623
2020-08-05T00:00:00,1452611882.15342,1538970542.72689,-272066306.1897
2020-08-06T00:00:00,1289214165.24853,1474008966.491,-456861107.43217
2020-08-07T00:00:00,1446657537.66413,1645678606.09191,-655882175.85995
2020-08-08T00:00:00,856205667.75681,949659878.40499,-749336386.50813
2020-08-09T00:00:00,685671224.35946,774346317.49661,-838011479.64528
2020-08-10T00:00:00,1585120978.94624,1678161465.14441,-931051965.84345
2020-08-11T00:00:00,1773050201.73365,2054720003.95884,-1212721768.06864
2020-08-12T00:00:00,1097538353.86409,1189408954.41673,-1304592368.62128
2020-08-13T00:00:00,1402868349.65954,1521040117.76161,-1422764136.72335
2020-08-14T00:00:00,923619206.43329,1012896399.41415,-1512041329.70421
2020-08-15T00:00:00,1264456883.6045,1402371199.97763,-1649955646.07734
2020-08-16T00:00:00,932782502.45609,1079275942.02943,-1796449085.65068
2020-08-17T00:00:00,1827740951.73876,1947462825.59835,-1916170959.51027
2020-08-18T00:00:00,1543214023.07078,1796787276.34749,-2169744212.78698
2020-08-19T00:00:00,1763169639.91791,1940980064.70958,-2347554637.57865
2020-08-20T00:00:00,753019103.04552,841108082.07375,-2435643616.60688
2020-08-21T00:00:00,1059503339.40026,1272758261.6678,-2648898538.87442
2020-08-22T00:00:00,683013716.95252,804812124.93376,-2770696946.85566
2020-08-23T00:00:00,544140853.12042,606449499.39493,-2833005593.13017
2020-08-24T00:00:00,620358794.12702,690658878.97794,-2903305677.98109
2020-08-25T00:00:00,1407925610.75811,1687660530.98821,-3183040598.21119
2020-08-26T00:00:00,951370689.40727,1008308608.8534,-3239978517.65732
2020-08-27T00:00:00,1422456932.86728,1533707369.22628,-3351228954.01632
2020-08-28T00:00:00,751737498.42574,752796056.32163,-3352287511.91221
2020-08-29T00:00:00,452863830.25131,513846729.136,-3413270410.7969
2020-08-30T00:00:00,676728516.78327,670886956.26202,-3407428850.27565
2020-08-31T00:00:00,723296019.07619,803605326.35399,-3487738157.55345
2020-09-01T00:00:00,1271127082.61085,1305073468.48133,-3521684543.42393
2020-09-02T00:00:00,1480959164.40031,1744182783.44103,-3784908162.46465
2020-09-03T00:00:00,2231570265.93955,2565175390.61048,-4118513287.13558
2020-09-04T00:00:00,1801440108.75745,1882722615.13817,-4199795793.5163
2020-09-05T00:00:00,1909079957.55405,2249673046.61551,-4540388882.57776
2020-09-06T00:00:00,914279608.24337,1091100341.58581,-4717209615.9202
2020-09-07T00:00:00,1265941546.23047,1443618427.91456,-4894886497.60429
2020-09-08T00:00:00,1560315438.52698,1736359557.52862,-5070930616.60593
2020-09-09T00:00:00,762868707.28814,834150032.72745,-5142211942.04524
2020-09-10T00:00:00,931183394.597,1068710162.42146,-5279738709.8697
2020-09-11T00:00:00,679837864.35046,757488794.17075,-5357389639.68999
2020-09-12T00:00:00,510366476.35956,526958444.1745,-5373981607.50493
2020-09-13T00:00:00,844159084.17054,846511781.61448,-5376334304.94887
2020-09-14T00:00:00,1240910112.80639,984229808.57122,-5119654000.7137
2020-09-15T00:00:00,1449318905.72814,1286228761.50799,-4956563856.49355
2020-09-16T00:00:00,1518968833.40732,1304586175.45684,-4742181198.54307
2020-09-17T00:00:00,1072668548.31607,1013146793.28927,-4682659443.51627
2020-09-18T00:00:00,785336055.67893,739014540.06073,-4636337927.89807
2020-09-19T00:00:00,749180340.52616,674605207.01347,-4561762794.38538
2020-09-20T00:00:00,854597594.6181,848236239.5266,-4555401439.29388
2020-09-21T00:00:00,1801168241.88731,1849048519.32844,-4603281716.73501
2020-09-22T00:00:00,1048886948.74738,974632009.41581,-4529026777.40344
2020-09-23T00:00:00,1123212829.33451,1106810198.28938,-4512624146.35831
2020-09-24T00:00:00,1494046499.11599,1152390518.94313,-4170968166.18545
2020-09-25T00:00:00,979467233.67866,915771885.41102,-4107272817.91781
2020-09-26T00:00:00,658226235.55327,566693196.77831,-4015739779.14285
2020-09-27T00:00:00,689762873.93136,647887403.17365,-3973864308.38514
2020-09-28T00:00:00,1094212810.70994,1005076352.63371,-3884727850.30891
2020-09-29T00:00:00,867438686.54531,781093158.11833,-3798382321.88193
2020-09-30T00:00:00,777426145.66593,728219086.3091,-3749175262.5251
2020-10-01T00:00:00,1466281500.6098,1384567214.0056,-3667460975.9209
2020-10-02T00:00:00,1266648284.88022,1233217504.23902,-3634030195.2797
2020-10-03T00:00:00,450015060.26213,399203657.96632,-3583218792.98389
2020-10-04T00:00:00,562147563.58343,455791030.82771,-3476862260.22817
